0,1,2,3,4,5,6,7,8,9,10
County / Parish / Borough,State,# of properties*,Population 2015*,APN Format*,Example APN*,Website,Seat,Year Organized,Square Miles*,People / SQML*
Adams,Pennsylvania,"44,755","101,546",00-000-0000-000,10-001-0001-000,http://www.adamscounty.us,Gettysburg,1800,522,195
Allegheny,Pennsylvania,"579,525","1,231,527",0000-A-00000-0000-00,1000-A-00236-0000-00,http://www.county.allegheny.pa.us,Pittsburgh,1788,745,1654
Armstrong,Pennsylvania,n/a,"68,107",00-0-000000,10-0-000992,http://www.co.armstrong.pa.us/,Kittanning,1800,664,103
Beaver,Pennsylvania,"89,423","170,115",00-000-0000.000,10-001-0100.002,http://www.beavercountypa.gov/,Beaver,1800,444,383
Bedford,Pennsylvania,"21,572","49,055",000-000000,100-008048,http://www.bedfordcountypa.org/,Bedford,1771,"1,017",48
Berks,Pennsylvania,"155,717","413,521",00-0000-00-00-0000,10-5316-09-05-5962,http://www.co.berks.pa.us,Reading,1751,866,478
Blair,Pennsylvania,"63,989","126,314",0.0-RR-0-0-0,1.0-RR-6-2-1,http://www.blairco.org/,Hollidaysburg,1846,527,240
Bradford,Pennsylvania,"34,233","62,316",00-000.00-000-000-000,11-071.00-023-001-000,http://www.bradfordcountypa.org,Towanda,1810,"1,161",54
Bucks,Pennsylvania,"233,182","626,976",00 000 000 000 000,10 004 081 001 018,http://www.buckscounty.org/,Doylestown,1682,622,1008
Butler,Pennsylvania,"92,182","185,476",000-0F000-0-0000,100-1F159-1-0000,http://www.co.butler.pa.us,Butler,1800,795,233
Cambria,Pennsylvania,"84,401","140,499",000-000000,010-009032,http://www.co.cambria.pa.us/,Ebensburg,1804,694,203
Cameron,Pennsylvania,"173,318","4,886",0-00-0-000-000-EX-000,1-27-0-064-000-EX-000,http://www.cameroncountypa.com/,Emporium,1860,398,12
Carbon,Pennsylvania,"47,414","64,786",0-00-A0,1-32-A1,http://www.carboncounty.com,Jim Thorpe,1843,387,167
Centre,Pennsylvania,"58,808","155,403",00-000-000-0000,10-000-001-0000,http://www.co.centre.pa.us,Bellefonte,1800,"1,113",140
Chester,Pennsylvania,"182,120","509,468",00-000-0000.0000,10-001-0001.0000,http://www.chesco.org,West Chester,1682,759,671
Clarion,Pennsylvania,n/a,"39,155",000-000000,005-002155,http://www.co.clarion.pa.us/,Clarion,1839,610,64
Clearfield,Pennsylvania,"68,756","81,174",00-K00-000-00000-00000,41-K08-201-00020-10909,http://www.clearfieldco.org/,Clearfield,1804,"1,154",70
Clinton,Pennsylvania,"32,875","39,954",0000-N-00000-0000-00,1320-N-00093-0000-00,http://www.clintoncountypa.com/,Lock Haven,1839,897,45
Columbia,Pennsylvania,"35,963","66,797",000-00000-0-0000,540-73695-0-0000,http://www.columbiapa.org,Bloomsburg,1813,490,136
Crawford,Pennsylvania,"58,450","87,376",00-0-000000,11-0-000001,http://www.crawfordcountypa.net,Meadville,1800,"1,038",84
Cumberland,Pennsylvania,"100,757","241,212",00-00-0000-000,26-24-0809-309,http://www.ccpa.ne,Carlisle,1750,550,438
Dauphin,Pennsylvania,"116,494","270,937",00-000-000,43-045-001,http://www.dauphincounty.org,Harrisburg,1785,558,485
Delaware,Pennsylvania,"206,705","561,973",00/0/0/00-0F,16/4/1/48-1F,http://www.co.delaware.pa.us,Media,1789,191,2948
Elk,Pennsylvania,n/a,"31,479",00-00-000-0000,10-10-003-9252,http://www.co.elk.pa.us/,Ridgway,1843,832,38
Erie,Pennsylvania,"358,051","280,294",00-000-000.0-000.00,18-051-030.0-208.00,http://www.eriecountypa.gov/,Erie,1800,"1,558",180
Fayette,Pennsylvania,"23,309","134,999",00-00-0000,10-01-2001,http://www.co.fayette.pa.us,Uniontown,1783,798,169
Forest,Pennsylvania,"11,498","7,631",00000,10000,http://www.co.forest.pa.us,Tionesta,1848,430,18
Franklin,Pennsylvania,"65,958","152,085",00-000-000A-000,28-015-001A-000,http://www.franklincountypa.gov,Chambersburg,1784,773,197
Fulton,Pennsylvania,"10,475","14,670",00-000-000-000,09-022-137-001,http://www.co.fulton.pa.us/,McConnellsburg,1850,438,33
Greene,Pennsylvania,"29,185","37,838",0000000000,9004020012,http://www.co.greene.pa.us,Waynesburg,1796,578,65
Huntingdon,Pennsylvania,"29,374","45,694",00-00-00,19-03-14,http://www.huntingdoncounty.net/,Huntingdon,1787,889,51
Indiana,Pennsylvania,n/a,"87,745",00-000-000.00,02-001-128.00,http://www.countyofindiana.org,Indiana,1803,834,105
Jefferson,Pennsylvania,"32,356","44,966",0000000000000,2190401000201,http://www.jeffersoncountypa.com/,Brookville,1804,657,68
Juniata,Pennsylvania,"13,359","24,768",00-000-000M-0000,11-002-011M-0000,http://www.co.juniata.pa.us/,Mifflintown,1831,394,63
Lackawanna,Pennsylvania,n/a,"213,931",000000,103410,http://www.lackawannacounty.org,Scranton,1878,465,460
Lancaster,Pennsylvania,"187,865","529,600",000-00000-0-0000,320-92030-0-0000,http://www.co.lancaster.pa.us/,Lancaster,1729,984,538
Lawrence,Pennsylvania,"58,112","89,333",00-000000,10-000100,http://www.co.lawrence.pa.us/,New Castle,1849,363,246
Lebanon,Pennsylvania,n/a,"135,486",00-0000000-000000-0000,03-2337348-369225-0000,http://www.lebcounty.org,Lebanon,1815,362,374
Lehigh,Pennsylvania,"123,878","355,092",0-00—-000-000000,1-00—-000-000022,http://www.lehighcounty.org,Allentown,1812,348,1020
Luzerne,Pennsylvania,"176,484","320,103",00-F0SE0-000-00A-000,41-F9SE4-029-02A-000,http://www.luzernecounty.org,Wilkes-Barre,1786,906,353
Lycoming,Pennsylvania,"51,003","116,754",00-000.0-0000.00-000,10-001.0-0100.00-000,http://www.lyco.org/,Williamsport,1795,"1,244",94
McKean,Pennsylvania,n/a,"42,979",00-000-000.0-000.00,31-009-016.8-003.60,http://www.mckeancountypa.org/,Smethport,1804,984,44
