0,1,2,3,4,5,6,7,8,9,10
County / Parish / Borough,State,# of properties*,Population 2015*,APN Format*,Example APN*,Website,Seat,Year Organized,Square Miles*,People / SQML*
Adair,Missouri,"14,164","25,572",00-00.0-00-000-00-00.000000,10-02.0-04-000-00-01.000000,http://adaircountymissouri.com/,Kirksville,1841,569,45
Andrew,Missouri,"10,814","17,445",00-0.0-00-0-00-00.000000,10-2.0-09-0-00-01.000000,http://www.andrewcounty.org,Savannah,1841,436,40
Atchison,Missouri,"6,063","5,449",00-00-00-00-00-000-000000,10-01-08-33-00-000-000100,http://www.atchisoncounty.org,Rock Port,1845,550,10
Audrain,Missouri,"14,888","25,661",00-0-00-0-000-000,10-1-01-0-000-001,http://www.audraincounty.org/,Mexico,1836,697,37
Barry,Missouri,"14,888","35,572",00-0.0-00-000-000-0000.000,10-1.0-01-000-000-0001.000,n/a,Cassville,1835,791,45
Barton,Missouri,"18,011","12,275",00-00.0-00-00.0-000-000.000,10-01.0-02-00.0-000-001.000,n/a,Lamar,1855,597,21
Bates,Missouri,"13,126","16,550",00-00.0-00-000-000-000.000,10-00.0-00-000-000-001.000,http://www.batescounty.net,Butler,1841,851,19
Benton,Missouri,"31,886","18,932",00-0.0-00-000-000-000.000,10-1.0-01-000-000-001.000,http://www.bentoncomo.com/,Warsaw,1835,753,25
Bollinger,Missouri,n/a,"12,490",00-00.0-00-00,10-01.1-01-01,n/a,Marble Hill,1851,621,20
Boone,Missouri,"67,483","170,773",00-000-00-00-000-00-00,10-100-05-00-001-00-01,http://www.showmeboone.com/,Columbia,1820,691,247
Buchanan,Missouri,"39,473","89,631",00-0.0-00-000-000-000.000,10-1.0-01-000-000-001.000,http://www.co.buchanan.mo.us,Saint Joseph,1838,415,216
Butler,Missouri,"28,978","43,083",000-00-00-00-0-000-000-000-000,100-83-30-00-0-000-002-000-000,http://butler.countyportal.net/,Poplar Bluff,1849,699,62
Caldwell,Missouri,"8,609","9,097",1001.00U,1001.00U,http://www.caldwellcountymissouri.com/ *Webpage not available,Kingston,1836,430,21
Callaway,Missouri,"25,204","44,359",00-00.0-00.0-00-000-000.000,10-01.0-01.0-00-000-001.000,http://www.callawaycounty.org/,Fulton,1820,847,52
Camden,Missouri,"57,312","43,862",00-0.0-00.0-000.0-000-000.000,10-4.0-19.0-000.0-000-001.000,http://www.camdenmo.org,Camdenton,1841,709,62
Cape Girardeau,Missouri,"36,672","77,320",00-000-00-00-00000-0000,10-101-06-00-00100-0000,http://www.capecounty.us,Jackson,1812,586,132
Carroll,Missouri,"70,288","9,127",10-2.0-04-0-00-001,10-2.0-04-0-00-001,n/a,Carrollton,1833,701,13
Carter,Missouri,"7,976","6,291",00-0.0-00.00-000-000-000.00,10-1.0-02.00-000-000-001.00,n/a,Van Buren,1859,509,12
Cass,Missouri,"59,375","100,641",0000000,1000001,http://www.casscounty.com/,Harrisonville,1835,702,143
Cedar,Missouri,"12,802","13,913",00-0.0-00-000-000-000.00,10-0.4-17-000-000-001.00,http://cedarcountymo.gov/,Stockton,1845,499,28
Chariton,Missouri,"12,247","7,628",000-00-0.0-00-000-00-000.00,032-08-1.0-01-000-00-001.00,n/a,Keytesville,1820,767,10
Christian,Missouri,"37,115","80,899",00-0.0-00-000-000-000.000,10-0.1-01-000-000-001.000,http://www.christiancountymo.gov,Ozark,1859,564,143
Clark,Missouri,"7,220","6,910",0-00-00-00-00-00-000.00,1-01-04-19-00-00-001.00,n/a,Kahoka,1836,512,14
Clay,Missouri,"91,953","230,473",00-000-00-00-000.00,10-101-00-01-001.00,http://www.claycountymo.gov/,Liberty,1822,409,564
Clinton,Missouri,"13,009","20,571",00-00.0-00-000-000-000.000,10-01.1-01-000-000-001.000,http://clintoncomo.org/,Plattsburg,1833,423,49
Cole,Missouri,"29,216","76,699",00-0.0-00-000-000-000-0,10-0.1-01-000-200-100-1,http://www.colecounty.org,Jefferson City,1820,402,191
Cooper,Missouri,"11,694","17,647",00-0.0-00-000-000-000.000,10-1.0-01-001-001-001.000,Website unaccessible,Boonville,1818,569,31
Crawford,Missouri,"17,180","24,543",00-0.0-00-0-00-000.000,10-1.0-01-0-00-001.000,http://crawfordcountymo.net/,Steelville,1829,744,33
Dade,Missouri,n/a,"7,578",00-00.0-00-000-000-00,10-01.0-01-000-000-01,n/a,Greenfield,1841,506,15
Dallas,Missouri,"12,883","16,535",00-0.0-00-000-000-000000,10-1.0-01-000-000-001000,http://www.buffalococ.com/dallasgov.htm,Buffalo,1841,543,30
Daviess,Missouri,"10,715","8,294",00-0.0-00-00,10-0.0-00-01,n/a,Gallatin,1836,569,15
DeKalb,Missouri,"7,010","12,840",No records found,No records found,https://www.dekalbcountymo.com/,Maysville,1845,426,30
Dent,Missouri,"11,945","15,730",00-0.0-00-0-00-000.000,10-1.1-01-0-00-001.000,http://www.salemmo.com/county/DentCounty.asp,Salem,1851,755,21
Douglas,Missouri,"12,928","13,515",00-0.0-00-000-000-000.000,10-0.1-01-000-000-001.000,n/a,Ava,1857,815,17
Dunklin,Missouri,"21,081","31,712",00-00.0-00-000-00-000.000.000,10-01.0-01-000-00-001.000.000,n/a,Kennett,1845,547,58
Franklin,Missouri,"15,228","101,816",00-0-000-0-000-000000,10-2-040-0-000-001000,http://www.franklinmo.org,Union,1818,931,109
Gasconade,Missouri,n/a,"14,901",00-0.0-00-000-000-000.000,10-1.0-01-000-000-001.000,n/a,Hermann,1820,524,28
Gentry,Missouri,"3,857","6,775",00-00-00-000,10-00-00-404,n/a,Albany,1845,492,14
Greene,Missouri,"131,018","283,870",No records found,No records found,http://www.greenecountymo.gov/,Springfield,1833,678,419
Grundy,Missouri,"9,463","10,355",00-00-00-00-00-000.00,10-01-01-00-00-001.00,http://www.grundycountymo.com/,Trenton,1841,438,24
Harrison,Missouri,"10,290","8,741",No records found,No records found,n/a,Bethany,1845,726,12
Henry,Missouri,"19,266","22,059",00-0.0-00-000-000-000.000,10-1.0-01-001-001-001.000,http://www.henrycomo.com/,Clinton,1834,732,30
Hickory,Missouri,n/a,"9,305",00-0.0-00-000-000-000.000,10-1.0-01-000-000-001.000,https://hickorycomo.com/,Hermitage,1845,412,23
Holt,Missouri,"7,198","4,568",00000000000000,10203000001000,n/a,Oregon,1841,470,10
Howard,Missouri,"8,805","10,257",00-0.0-00-000-000-000.000,10-2.0-03-000-000-001.000,n/a,Fayette,1816,472,22
Howell,Missouri,n/a,"40,393",00-0.0-00-000-000-000.00000,10-1.0-01-000-000-004.00000,http://www.howellcounty.net,West Plains,1857,928,44
Iron,Missouri,"11,277","10,344",00000000000000000000,10100100000000010300,n/a,Ironton,1857,552,19
Jackson,Missouri,"307,502","679,996",00-000-00-00-00-0-00-000,10-200-04-04-00-0-00-000,http://www.JacksonGov.org,Kansas City and Independence,1826,616,1103
Jasper,Missouri,"58,262","116,398",00-0.0-00-00-000-000.000,10-1.1-01-00-000-003.000,http://www.jaspercounty.org/,Carthage,1841,641,182
Jefferson,Missouri,"100,720","221,396",00-0.0-00.0-0-000-000,10-0.0-00.0-0-000-003,http://www.jeffcomo.org/,Hillsboro,1818,664,333
Johnson,Missouri,"25,797","54,572",00000000000000000,10010900040404050,http://www.jococourthouse.com,Warrensburg,1834,833,66
Knox,Missouri,"41,106","4,067",00-00.0-00-00 000.000.00.000,10-01.0-00-00 002.003.00.000,http://www.knoxcountymo.org/,Edina,1845,507,8
Laclede,Missouri,"21,006","35,667",00-0.0-00-000-000-000.00,10-1.2-01-000-000-001.00,http://www.lacledecountymissouri.org,Lebanon,1849,768,46
Lafayette,Missouri,"22,437","32,943",00-0.0-00-0-000-000.000,10-1.0-01-0-000-002.000,http://www.lafayettecountymo.com/,Lexington,1820,639,52
Lawrence,Missouri,"20,480","38,185",000-0.0-00-000-000-000.000,10-1.0-01-000-000-002.000,n/a,Mount Vernon,1845,613,62
Lewis,Missouri,"5,440","10,152",No records found,No records found,n/a,Monticello,1833,511,20
Lincoln,Missouri,"29,083","53,860",000000000000000000,101002000000004001,http://www.lcmo.us/,Troy,1818,640,84
Linn,Missouri,"10,866","12,368",00-00-00-000-000-000.00,10-01-01-000-000-002.00,n/a,Linneus,1837,621,20
Livingston,Missouri,"10,429","14,871",00-00.00-00-0-00-00.00,10-01.00-01-0-00-03.00,http://www.livingstoncountymo.com,Chillicothe,1837,539,28
McDonald,Missouri,"16,308","22,558",00-0.0-00-000-000-000.000,10-1.0-01-000-000-001.002,http://www.mcdonaldcountygov.com,Pineville,1849,540,42
Macon,Missouri,"13,081","15,544",00000000000000,10010010000001,http://www.maconcountymo.com/,Macon,1837,812,19
Madison,Missouri,"11,181","12,431",00-0.0-00-000-000-000.000,10-1.0-01-000-000-001.003,n/a,Fredericktown,1818,498,25
Maries,Missouri,n/a,"9,018",00-0.0-00-000-00-0000.00,10-1.0-01-000-00-0001.01,http://www.mariesco.org/,Vienna,1855,530,17
Marion,Missouri,"15,207","28,904",000.00.00.0.00.000.000,001.02.03.0.00.002.000,n/a,Palmyra,1826,444,65
Mercer,Missouri,"26,997","3,695",00000000000000,10010010000002,n/a,Princeton,1845,455,8
Miller,Missouri,"21,201","25,092",000000000000000000,101001000000002000,http://millercountymissouri.org/,Tuscumbia,1837,600,42
Mississippi,Missouri,"30,329","14,282",00-0.0-000-00-000-0000.00,10-1.1-001-00-000-0002.00,http://www.misscomo.net/,Charleston,1845,429,33
Moniteau,Missouri,"9,649","15,748",00-0-00-0-00-00.00,10-1-01-0-00-02.00,n/a,California,1845,419,38
Monroe,Missouri,"8,719","8,774",00-0-00-0-00-00.00,10-1-01-0-00-02.00,http://www2.parismo.net/monroe_county.htm (unaccessible),Paris,1831,670,13
Montgomery,Missouri,"10,929","11,965",00-0.0-00-000-000-000.000,10-1.0-01-000-000-002.000,n/a,Montgomery City,1818,542,22
Morgan,Missouri,"29,922","20,265",000000000000000000,101001000000003000,http://www.morgan-county.org/,Versailles,1833,614,33
