0,1,2,3,4,5,6,7,8,9,10
County / Parish / Borough,State,# of properties*,Population 2015*,APN Format*,Example APN*,Website,Seat,Year Organized,Square Miles*,People / SQML*
Dallas,Texas,"667,414","2,480,331",00-00000-000-000-0000,10-00050-000-001-0000,http://www.dallascounty.org,Dallas,1846,909,2730
Dawson,Texas,"3,033","13,810",0000,1000,http://www.dawsoncountyne.net/,Lexington,1860,"1,019",24
Deaf Smith,Texas,"10,207","19,177",00000,10000,http://www.co.deaf-smith.tx.us,Hereford,1876,"1,498",13
Delta,Texas,"6,169","5,238",0000,1000,http://www.co.delta.tx.us,Cooper,1870,278,19
Denton,Texas,"272,481","728,799",0000000,1030842,http://www.co.denton.tx.us,Denton,1846,953,765
DeWitt,Texas,"15,322","20,503",00,10,http://www.co.dewitt.tx.us,Cuero,1846,910,23
Dickens,Texas,n/a,"2,291",00,10,http://www.co.dickens.tx.us,Dickens,1876,905,3
Dimmit,Texas,"15,982","10,897",00000,10000,http://www.dimmitcounty.org/,Carrizo Springs,1858,"1,335",8
Donley,Texas,n/a,"3,522",00000,10000,http://www.co.donley.tx.us,Clarendon,1876,933,4
Duval,Texas,"11,310","11,640",000000000000,100745000144,http://courthouse.duval-county.net/,San Diego,1858,"1,796",6
Eastland,Texas,"17,981","18,245",0,1,http://www.co.eastland.tx.us,Eastland,1858,932,20
Ector,Texas,"67,691","149,378",00000-00000-00000,10000-00010-00000,http://www.co.ector.tx.us,Odessa,1887,902,166
Edwards,Texas,"4,560","1,884",00000,10000,http://www.edwardscountytexas.us,Rocksprings,1858,"2,120",1
Ellis,Texas,"72,232","155,976",000000,138005,http://www.co.ellis.tx.us/,Waxahachie,1849,952,164
El Paso,Texas,"374,794","827,718",0- – -0000,1 – – -0000,http://www.epcounty.com/,El Paso,1850,"1,015",816
Erath,Texas,n/a,"39,658",No records found,No records found,http://www.co.erath.tx.us,Stephenville,1856,"1,090",36
Falls,Texas,"16,453","17,493",0000,1000,N/A,Marlin,1850,774,23
Fannin,Texas,"26,320","33,659",000000,100000,http://www.co.fannin.tx.us,Bonham,1837,899,37
Fayette,Texas,"21,391","24,821",M00000,M67680,http://www.fayettetn.us/,Somerville,1824,706,55
Fisher,Texas,"6,407","3,856",00,10,http://www.co.fisher.tx.us,Roby,1876,902,4
Floyd,Texas,"23,813","6,230",00000.000.0000.0,11000.035.0100.0,http://www.co.floyd.tx.us,Floydada,1876,993,6
Foard,Texas,n/a,"1,277",00000-00000-00000-000000,10000-00002-00000-000000,N/A,Crowell,1891,708,2
Fort Bend,Texas,"292,248","652,365",0000-00-000-0000-000,1000-00-000-0001-907,http://www.co.fort-bend.tx.us,Richmond,1837,885,737
Franklin,Texas,"26,170","10,660",0,1,http://www.co.franklin.tx.us,Mount Vermon,1875,295,36
Freestone,Texas,"23,031","19,646",0000,1000,http://www.co.freestone.tx.us,Fairfield,1850,892,22
Frio,Texas,n/a,"18,065",00000- 0000-00000-000000,10000- 0010-00100-000000,http://www.co.frio.tx.us,Pearsall,1858,"1,134",16
Gaines,Texas,"12,770","18,921",000000,149534,http://www.co.gaines.tx.us,Seminole,1876,"1,503",13
Galveston,Texas,"166,918","306,782",0000-0000-0000-000,1000-0000-0000-001,http://www.galvestoncountytx.gov/,Galveston,1838,874,351
Garza,Texas,n/a,"6,317",000-0000-0000-000-00-00,100-0000-0000-001-00-00,http://www.garzacounty.net,Post,1876,896,7
Gillespie,Texas,"27,667","25,357",000000,100003,http://www.gillespiecounty.org/,Fredericksburg,1846,"1,062",24
Glasscock,Texas,"2,438","1,251",0-0000-00000-00000-00,0-0020-00015-00000-00,http://www.co.glasscock.tx.us,Garden City,1887,901,1
Goliad,Texas,"9,231","7,465",0000-000000-000000,1001-000044-005004,http://www.co.goliad.tx.us,Goliad,1836,859,9
Gonzales,Texas,"19,040","20,312",0,1,http://www.co.gonzales.tx.us,Gonzales,1836,"1,070",19
Gray,Texas,"16,179","23,043",000000000000000000000,110030795004801200000,http://www.co.gray.tx.us,Pampa,1876,929,25
Grayson,Texas,"75,078","122,353",000000,100000,http://www.co.grayson.tx.us/,Sherman,1846,979,125
Gregg,Texas,"56,480","123,024",000000,100128,http://www.co.gregg.tx.us,Longview,1873,276,446
Grimes,Texas,"20,451","26,859",00000000000,15000020170,http://www.co.grimes.tx.us/,Anderson,1846,802,34
Guadalupe,Texas,"72,366","143,183",0B0000-0G00-00000-0,1B2809-1G01-00125-5,http://www.co.guadalupe.tx.us,Seguin,1846,715,200
Hale,Texas,"17,145","35,764",0,1,http://www.halecounty.org/,Plainview,1876,"1,005",36
Hall,Texas,"76,759","3,239",0000000,201688,http://www.co.hall.tx.us,Memphis,1876,904,4
Hamilton,Texas,"10,247","8,310",MH00000,MH26177,http://www.co.hamilton.tx.us,Hamilton,1858,836,10
Hansford,Texas,"4,443","5,555",000000000000000000000,110100001013000000000,http://www.co.hansford.tx.us,Spearman,1876,920,6
Hardeman,Texas,"19,835","4,016",000000000000000000000,10000100003902100,http://www.hardemancountytexas.us/,Quanah,1858,697,6
Hardin,Texas,"38,430","55,417",000000-000000,000001-000050,http://www.co.hardin.tx.us,Kountze,1858,898,62
Harris,Texas,"1,377,525","4,336,853",000-000-000-0000,100-001-000-0001,http://www.co.harris.tx.us,Houston,1836,"1,777",2440
Harrison,Texas,"47,970","66,886",0000,1892,http://harrisoncountytexas.org/,Marshall,1839,916,73
Hartley,Texas,"5,109","6,100",00000000000000,11030112020232,http://www.co.hartley.tx.us,Channing,1876,"1,463",4
Haskell,Texas,"8,217","5,875",No records found,No records found,http://www.co.haskell.tx.us,Haskell,1858,910,6
Hays,Texas,"74,279","176,026",00-0000-0000-00000-0,10-0001-0054-00002-2,http://www.co.hays.tx.us/,San Marcos,1848,680,259
Hemphill,Texas,n/a,"4,158",00000-00000-00000-000000,10001-00001-00700-000000,http://www.co.hemphill.tx.us/,Canadian,1876,912,5
Henderson,Texas,"7,709","78,675",0000-0000-0000-00,1000-0010-0000-87,http://www.co.henderson.tx.us,Athens,1846,948,83
Hidalgo,Texas,"291,692","815,996",00000-00-000-0000-00,10038-00-000-0126-01,http://www.co.hidalgo.tx.us/,Edinburg,1852,"1,583",516
Hill,Texas,n/a,"34,823",000000,100000,http://www.co.hill.tx.us,Hillsboro,1853,986,35
Hockley,Texas,"14,217","23,530",R00000,R10000,http://www.co.hockley.tx.us,Levelland,1921,909,26
Hood,Texas,n/a,"52,905",0000000000000,1112100300150,http://www.co.hood.tx.us,Granbury,1865,437,121
Hopkins,Texas,"28,251","35,565",00000,18229,http://www.hopkinscountytx.org,Sulphur Springs,1846,793,45
Houston,Texas,"32,469","22,911",0000000,0037052,http://www.co.houston.tx.us,Crockett,1837,"1,237",19
Howard,Texas,"20,329","36,147",No records found,No records found,http://www.co.howard.tx.us,Big Spring,1876,904,40
Hudspeth,Texas,n/a,"3,318",00000,10001,http://www.co.hudspeth.tx.us/ips/cms,Sierra Blanca,1917,"4,572",1
Hunt,Texas,"60,918","87,048",000000,100014,http://www.huntcounty.net,Greenville,1846,882,99
Hutchinson,Texas,"10,091","21,819",000,100,http://www.co.hutchinson.tx.us,Stinnett,1876,895,24
Irion,Texas,n/a,"1,612",0,1,http://www.co.irion.tx.us,Mertzon,1889,"1,052",2
n/a,Texas,n/a,"8,957",00000-00000-00000-000000,10033-00023-00100-000000,,,,,
Jackson,Texas,"21,841","14,591",R00000,R29964,http://www.co.jackson.tx.us,Edna,1836,857,17
Jasper,Texas,"9,992","35,649",0000000000,1000000200,http://www.co.jasper.tx.us,Jasper,1836,970,37
Jeff Davis,Texas,"7,435","2,253",S000-000-00000000,S150-000-00100040,http://www.co.jeff-davis.tx.us,Fort Davis,1887,"2,265",1
Jefferson,Texas,"121,582","252,358",000000-000-000000-00 –,126307-801-800000-00 –,http://www.co.jefferson.tx.us/,Beaumont,1836,"1,113",227
Jim Hogg,Texas,n/a,"5,245",00000-00000-00000-000000,01004-30040-00000-000000,http://www.co.jim-hogg.tx.us,Hebbronville,1913,"1,136",5
Jim Wells,Texas,"5,581","41,680",00000-000-000-00,10001-001-000-00,http://www.co.jim-wells.tx.us,Alice,1911,868,48
Johnson,Texas,"78,153","154,707",000-0000-00000,126-0001-00010,http://www.johnsoncountytx.org,Cleburne,1854,734,211
Jones,Texas,"15,475","19,859",R00000,R10355,http://www.co.jones.tx.us,Anson,1881,937,21
Karnes,Texas,"11,550","15,081",000-0000,100-0020,http://www.co.karnes.tx.us,Karnes City,1854,754,20
Kaufman,Texas,"59,184","108,568",0,1,http://www.kaufmancounty.net,Kaufman,1848,808,134
Kendall,Texas,"24,252","37,766",0-0000-0000-0000,1-0363-0190-0154,http://www.co.kendall.tx.us,Boerne,1862,663,57
Kenedy,Texas,n/a,412,000000,111253,http://www.co.kenedy.tx.us,Sarita,1911,"1,946",0
Kent,Texas,n/a,807,000000,151181,n/a,Jayton,1876,903,1
Kerr,Texas,"36,110","49,953",R00000,R20092,http://www.co.kerr.tx.us/,Kerrville,1856,"1,107",45
Kimble,Texas,"8,966","4,481",0000,1002,http://www.co.kimble.tx.us,Junction,1858,"1,251",4
King,Texas,"276,909",285,0000000,0000101,n/a,Guthrie,1850,913,0
Kinney,Texas,"10,259","3,586",00000,11138,http://www.co.kinney.tx.us,Brackettville,1876,"1,365",3
Kleberg,Texas,n/a,"32,101",00000,10000,http://www.co.kleberg.tx.us,Kingsville,1913,"1,090",29
Knox,Texas,"17,185","3,767",00000000,10000001,http://www.knoxcountytexas.org/,Benjamin,1858,855,4
Lamar,Texas,"34,505","49,426",000000,100002,http://www.co.lamar.tx.us,Paris,1840,933,53
Lamb,Texas,n/a,"13,775",No records found,No records found,http://www.co.lamb.tx.us,Littlefield,1876,"1,018",14
Lampasas,Texas,"15,468","20,222",0,1,http://www.co.lampasas.tx.us,Lampasas,1856,714,28
La Salle,Texas,"12,582","7,369",0-00-00-0,1-00-68-1,http://www.co.la-salle.tx.us,Cotulla,1858,"1,494",5
Lavaca,Texas,"18,317","19,581",R00000,R10019,http://www.co.lavaca.tx.us,Hallettsville,1846,970,20
Lee,Texas,"14,121","16,628",000000,100012,http://www.co.lee.tx.us,Giddings,1874,634,26
Leon,Texas,"108,648","16,742",00000-00000-00000-000000,10000-00015-00000-000000,http://www.co.leon.tx.us,Centerville,1846,"1,081",15
Liberty,Texas,"111,686","76,907",000000-000000-000,100746-300000-250,http://www.co.liberty.tx.us,Liberty,1836,"1,176",65
Limestone,Texas,"12,736","23,326",R000000,R130793,http://www.co.limestone.tx.us,Groesbeck,1846,933,25
Lipscomb,Texas,n/a,"3,485",R000000000,R000010824,http://www.co.lipscomb.tx.us,Lipscomb,1876,932,4
Live Oak,Texas,"14,706","11,867",0000-0000-0000-00,1000-0000-0000-00,http://www.co.live-oak.tx.us,George West,1856,"1,079",11
Llano,Texas,"38,137","19,444",00000,10002,http://www.co.llano.tx.us,Llano,1856,966,20
Loving,Texas,n/a,95,00000-0,12103-9,http://www.lovingcountytexas.us/,Mentone,1887,677,0
Lubbock,Texas,"114,863","289,324",No records found,No records found,http://www.co.lubbock.tx.us,Lubbock,1891,901,321
Lynn,Texas,"6,203","5,723",00000,10000,http://www.co.lynn.tx.us,Tahoka,1876,893,6
McCulloch,Texas,"9,295","8,330",No records found,No records found,http://www.co.mcculloch.tx.us,Brady,1856,"1,073",8
McLennan,Texas,"133,326","241,481",00-000000-000000-0,12-000100-000100-1,http://www.co.mclennan.tx.us,Waco,1850,"1,060",228
McMullen,Texas,"3,953",764,0000,1000,http://www.co.mcmullen.tx.us/,Tilden,1858,"1,157",1
Madison,Texas,"9,538","13,781",000000,100001,http://www.co.madison.tx.us,Madisonville,1854,472,29
Marion,Texas,"17,439","10,235",00000,10000,http://www.co.marion.tx.us,Jefferson,1860,420,24
Martin,Texas,"94,782","5,312",0,1,http://www.martincountytexas.us/,Stanton,1876,916,6
Mason,Texas,"11,252","4,128",0,1,http://www.co.mason.tx.us,Mason,1858,932,4
Matagorda,Texas,"36,221","36,592",00000,10000,http://www.co.matagorda.tx.us,Bay City,1836,"1,613",23
Maverick,Texas,"25,023","55,932",00000,10000,http://www.co.maverick.tx.us,Eagle Pass,1856,"1,292",43
Medina,Texas,"37,372","47,399",No records found,No records found,http://www.medinacountytexas.org/,Hondo,1848,"1,335",36
Menard,Texas,"5,024","2,148",00000-0000-000-00,10000-0000-000-00,http://www.menardtexas.com/county.htm,Menard,1858,902,2
Midland,Texas,"63,004","151,468",0000000-000-00,1007000-310-10,http://www.co.midland.tx.us/,Midland,1885,902,168
Milam,Texas,"19,616","24,167",No records found,No records found,http://www.milamcounty.net/,Cameron,1836,"1,022",24
Mills,Texas,"8,291","4,907",R000000000,R000000085,http://www.co.mills.tx.us/,Goldthwaite,1887,750,7
Mitchell,Texas,"17,496","9,402",00000-000,10237-816,http://www.mitchellcountytexas.us/,Colorado City,1876,916,10
Montague,Texas,n/a,"19,503",R000000000,R000000001,http://www.co.montague.tx.us,Montague,1857,938,21
Montgomery,Texas,"246,172","499,137",0,1,http://www.co.montgomery.tx.us,Conroe,1837,"1,077",464
Moore,Texas,"10,667","22,141",00000,10139,http://www.co.moore.tx.us,Dumas,1876,910,24
Morris,Texas,"9,350","12,834",R000000,R000397,http://www.co.morris.tx.us,Daingerfield,1875,259,50
Motley,Texas,n/a,"1,196",000000000000000000000,110011710000000000000,http://www.co.motley.tx.us,Matador,1876,990,1
Nacogdoches,Texas,"42,616","65,330",0,1,http://www.co.nacogdoches.tx.us,Nacogdoches,1836,981,67
Navarro,Texas,"39,402","48,038",00000,10010,http://www.co.navarro.tx.us,Corsicana,1846,"1,086",44
Newton,Texas,"22,488","14,140",00000,10000,http://www.co.newton.tx.us,Newton,1846,940,15
Nolan,Texas,"12,659","15,037",M0000-0000-00,M0100-0017-08,http://www.co.nolan.tx.us,Sweetwater,1876,914,16
Nueces,Texas,"141,103","352,107",000000000000,105500210035,http://www.co.nueces.tx.us,Corpus Christi,1846,"1,166",302
Ochiltree,Texas,"6,101","10,806",000000000000000000,100001000000000000,http://www.co.ochiltree.tx.us,Perryton,1876,918,12
Oldham,Texas,"24,619","2,102",000000000000000000000,110001010000000000000,http://www.co.oldham.tx.us,Vega,1876,"1,501",1
Orange,Texas,"45,874","82,957",000000000000,110945016580,http://www.co.orange.tx.us/,Orange,1852,380,219
Palo Pinto,Texas,n/a,"27,889",0,1,http://www.co.palo-pinto.tx.us,Palo Pinto,1856,986,28
Panola,Texas,"18,250","23,870",0,1,http://www.co.panola.tx.us,Carthage,1846,821,29
Parker,Texas,"79,242","121,418",0000000000000,1008500601010,http://www.co.parker.tx.us,Weatherford,1855,910,133
Parmer,Texas,"6,251","9,965",0000,1001,http://parmercounty.org/,Farwell,1876,885,11
Pecos,Texas,"14,177","15,697",00000-00000-00000-000000,00000-00213-00100-000000,http://www.co.pecos.tx.us,Fort Stockton,1871,"4,765",3
Polk,Texas,"61,804","45,790",00000-0000-00,10001-0001-00,http://www.co.polk.tx.us,Livingston,1846,"1,110",41
Potter,Texas,"52,306","121,661",No records found,No records found,http://www.co.potter.tx.us,Amarillo,1876,922,132
Presidio,Texas,n/a,"7,201",0,1,http://www.co.presidio.tx.us,Marfa,1850,"3,856",2
Rains,Texas,"11,458","11,065",MH00000,MH10478,http://www.co.rains.tx.us,Emory,1870,259,43
Randall,Texas,"55,981","126,474",No records found,No records found,http://www.co.randall.tx.us,Canyon,1876,922,137
Reagan,Texas,n/a,"3,601",000,102,N/A,Big Lake,1903,"1,176",3
Real,Texas,"6,372","3,350",0000,1001,http://www.co.real.tx.us,Leakey,1913,700,5
Red River,Texas,"12,358","12,470",0-00000-00000-0000-00,0-10820-00000-0010-00,http://www.co.red-river.tx.us,Clarksville,1836,"1,057",12
Reeves,Texas,"16,951","13,965",No records found,No records found,http://www.reevescountytexas.net/,Pecos,1885,"2,642",5
Refugio,Texas,"11,518","7,305",000000,100001,http://www.co.refugio.tx.us,Refugio,1856,"7,289",9
Roberts,Texas,n/a,831,000000000000000000000,110001302063090100000,http://www.co.roberts.tx.us,Miami,1876,924,1
Robertson,Texas,"16,625","16,486",000000-000000,180000-019300,http://www.co.robertson.tx.us,Franklin,1837,865,19
Rockwall,Texas,"37,979","85,245",00000,10000,http://www.rockwallcountytexas.com,Rockwall,1873,149,573
Runnels,Texas,"11,571","10,309",R000000000,R000022762,http://www.co.runnels.tx.us,Ballinger,1858,"1,057",10
Rusk,Texas,"33,936","53,622",0,1,http://www.co.rusk.tx.us,Henderson,1843,938,57
Sabine,Texas,"31,428","10,361",0000000,0000023,http://www.co.sabine.tx.us,Hemphill,1836,577,18
San Augustine,Texas,n/a,"8,769",No records found,No records found,http://www.co.san-augustine.tx.us,San Augustine,1836,592,15
San Jacinto,Texas,"39,812","26,856",000000,100013,http://www.co.san-jacinto.tx.us/,Coldspring,1870,628,43
San Patricio,Texas,"45,795","66,137",0000-0000-0000-000,1011-0000-0001-000,http://www.co.san-patricio.tx.us,Sinton,1836,708,93
San Saba,Texas,"4,037","6,012",0,1,http://www.co.san-saba.tx.us,San Saba,1856,"1,138",5
Schleicher,Texas,"6,502","3,206",No records found,No records found,http://www.co.schleicher.tx.us,Eldorado,1887,"1,311",2
Scurry,Texas,"13,149","17,302",00000,10621,http://www.co.scurry.tx.us,Snyder,1876,908,19
Shackelford,Texas,"5,279","3,375",00000,10002,http://www.shackelfordcountytexas.com/,Albany,1858,916,4
Shelby,Texas,"20,285","25,792",0,1,http://www.co.shelby.tx.us,Center,1836,835,31
Sherman,Texas,"6,361","3,093",00,10,http://www.co.sherman.tx.us,Stratford,1876,923,3
Smith,Texas,"128,252","216,080",00000-0000-00-0000000,10000-0000-00-0000001,https://www.smith-county.com/,Tyler,1846,950,228
Somervell,Texas,n/a,"8,658",00000,10002,http://www.glenrose.org/,Glen Rose,1875,192,45
Starr,Texas,"23,103","61,963",00000-00000-00000-000000,10000-00100-00100-000000,http://www.co.starr.tx.us,Rio Grande City,1848,"1,229",50
Stephens,Texas,"9,961","9,247",R00000,R10015,http://www.co.stephens.tx.us,Breckenridge,1858,921,10
Sterling,Texas,"2,168","1,219",0000000000,1000000011,http://www.co.sterling.tx.us,Sterling City,1891,924,1
Stonewall,Texas,n/a,"1,432",0000,1000,http://www.stonewallcountytexas.us/,Aspermont,1876,920,2
Sutton,Texas,"5,660","4,006",000000,100000,http://www.co.sutton.tx.us,Sonora,1887,"1,454",3
Swisher,Texas,"6,408","7,763",00000,10001,http://www.co.swisher.tx.us,Tulia,1876,901,9
Tarrant,Texas,"644,169","1,911,541",00000-00-000-00,13410-00-044-00,http://www.tarrantcounty.com,Fort Worth,1849,902,2119
Taylor,Texas,"76,290","134,117",00000,10000,http://www.taylorcountytexas.org,Abilene,1858,919,146
Terrell,Texas,"5,453",903,00000,10002,http://www.co.terrell.tx.us,Sanderson,1905,"2,358",0
Terry,Texas,"8,969","12,743",M00000,M11151,http://www.co.terry.tx.us,Brownfield,1876,891,14
Throckmorton,Texas,"3,738","1,600",No records found,No records found,http://throckmortontx.org/,Throckmorton,1858,915,2
Titus,Texas,"19,172","32,581",00,10,http://www.co.titus.tx.us,Mount Pleasant,1846,426,77
Tom Green,Texas,"60,491","114,954",00-00000-0000-000-00,10-22600-0004-001-00,http://www.co.tom-green.tx.us/,San Angelo,1874,"1,541",75
Travis,Texas,"341,621","1,120,954",000000,100008,https://www.traviscountytx.gov/,Austin,1840,"1,023",1096
Trinity,Texas,"25,868","14,393",00000,10443,http://www.co.trinity.tx.us,Groveton,1850,714,714
Tyler,Texas,"29,921","21,464",No records found,No records found,http://www.co.tyler.tx.us,Woodville,1846,936,23
Upshur,Texas,"26,667","39,884",00,10,http://www.countyofupshur.com,Gilmer,1846,593,67
Upton,Texas,"8,553","3,372",R00000,R10154,http://www.co.upton.tx.us,Rankin,1887,"1,242",3
Uvalde,Texas,"20,935","26,926",00000,10000,http://www.uvaldecounty.com/,Uvalde,1850,"1,559",17
Val Verde,Texas,"32,992","48,623",00000,10000,http://www.valverdecounty.org/,Del Rio,1885,"3,233",15
Van Zandt,Texas,"44,430","52,481",No records found,No records found,http://www.vanzandtcounty.org,Canton,1848,860,61
Victoria,Texas,"44,592","90,028",00000-000-00000,10000-001-00100,http://www.victoriacountytx.org,Victoria,1836,889,101
Walker,Texas,"30,994","68,817",00000,10000,http://www.co.walker.tx.us,Huntsville,1846,802,86
Waller,Texas,"34,385","45,213",000000-000-000-000,103000-001-001-100,http://www.co.waller.tx.us,Hempstead,1873,518,87
Ward,Texas,n/a,"11,244",0000000,0003626,http://www.co.ward.tx.us,Monahans,1892,836,13
Washington,Texas,"21,033","34,147",R00000,R20303,http://www.co.washington.tx.us,Brenham,1836,622,55
Webb,Texas,"82,391","262,495",000-00000-000,101-00040-090,http://www.webbcountytx.gov,Laredo,1848,"3,376",78
Wharton,Texas,"29,240","41,216",R00000,R10602,http://www.co.wharton.tx.us,Wharton,1846,"1,094",38
Wheeler,Texas,"7,266","5,751",0-00-000000000000000000,1-10-000000000610002294,http://www.co.wheeler.tx.us,Wheeler,1876,915,6
Wichita,Texas,"56,971","132,047",000000,100000,http://www.co.wichita.tx.us,Wichita Falls,1858,633,209
Wilbarger,Texas,n/a,"13,131",00,10,http://www.co.wilbarger.tx.us/,Vernon,1858,978,13
Willacy,Texas,"13,511","21,921",00000,10001,http://www.co.willacy.tx.us,Raymondville,1921,784,28
Williamson,Texas,"178,458","471,014",0000,1077,http://www.wilco.org/,Georgetown,1848,"1,134",415
