0,1,2,3,4,5,6,7,8,9,10
County / Parish / Borough,State,# of properties*,Population 2015*,APN Format*,Example APN*,Website,Seat,Year Organized,Square Miles*,People / SQML*
Aitkin,Minnesota,"42,873","15,742",00-0-000000,10-0-000100,http://www.co.aitkin.mn.us/,Aitkin,1857,"1,995",8
Anoka,Minnesota,"131,936","339,534",00-00-00-00-0000,10-30-24-11-0003,http://www.co.anoka.mn.us,Anoka,1857,446,761
Becker,Minnesota,"33,871","33,231",R000000000,R100001000,http://www.co.becker.mn.us/,Detroit Lakes,1858,"1,445",23
Beltrami,Minnesota,"37,949","45,670",00.00000.00,10.00001.00,http://www.co.beltrami.mn.us,Bemidji,1866,"3,056",15
Benton,Minnesota,"19,90","39,214",00.00000.00,10.00001.00,http://www.co.benton.mn.us,Foley,1849,413,95
Big Stone,Minnesota,"7,372","5,122",10-0001-000,10-0001-000,http://www.bigstonecounty.org/,Ortonville,1862,528,10
Blue Earth,Minnesota,"31,744","65,528",R00-00-00-000-000,R14-10-03-126-004,http://www.blueearthcountymn.gov,Mankato,1853,766,86
Brown,Minnesota,"17,552","25,332",00000000000000,10000100101010,http://www.co.brown.mn.us,New Ulm,1855,618,41
Carlton,Minnesota,"33,944","35,460",00-000-0000,11-060-4245,http://www.co.carlton.mn.us/,Carlton,1857,875,41
Carver,Minnesota,"40,995","95,562",000000000,100010100,http://www.co.carver.mn.us/rx,Chaska,1855,376,254
Cass,Minnesota,"52,381","28,555",00-000-0000,10-001-1100,http://www.co.cass.mn.us,Walker,1851,"2,414",12
Chippewa,Minnesota,"11,435","12,093",00-000-0000,10-001-1100,http://www.co.chippewa.mn.us,Montevideo,1870,588,21
Chisago,Minnesota,"28,801","53,761",00-0000-00,10-00012-00,http://www.co.chisago.mn.us/,Center City,1851,442,122
Clay,Minnesota,"29,815","60,661",00-000-0000,10-000-0050,http://www.co.clay.mn.us,Moorhead,1862,"1,053",58
Clearwater,Minnesota,"9,560","8,838",00-000-0000,10-001-0100,http://www.co.clearwater.mn.us/,Bagley,1902,"1,030",9
Cook,Minnesota,"12,559","5,200",00-000-0000,20-131-3350,http://www.co.cook.mn.us/,Grand Marais,1874,"3,340",2
Cottonwood,Minnesota,"10,655","11,616",00-000-0000,10-001-0100,http://www.co.cottonwood.mn.us,Windom,1857,649,18
Crow Wing,Minnesota,"95,856","63,208",000000000000000,100011101000889,http://www.co.crow-wing.mn.us,Brainerd,1857,"1,157",55
Dakota,Minnesota,"155,282","408,509",00-00000-00-000,10-00100-02-010,http://www.co.dakota.mn.us,Hastings,1849,587,696
Dodge,Minnesota,"11,806","20,349",00.000.0000,10.001.0100,http://www.co.dodge.mn.us,Mantorville,1855,440,46
Douglas,Minnesota,"31,520","36,545",00-0000-000,12-0001-000,http://www.co.douglas.mn.us,Alexandria,1858,720,51
Faribault,Minnesota,"14,691","14,191",00. . 00,10. . 23,http://www.co.faribault.mn.us/,Blue Earth,1855,722,20
Fillmore,Minnesota,"20,461","20,835",R-00.0000.000,R-10.0001.000,http://www.co.fillmore.mn.us/,Preston,1853,862,24
Freeborn,Minnesota,"22,160","30,948",00.000.0000,10.001.0010,http://www.co.freeborn.mn.us/,Albert Lea,1855,722,43
Goodhue,Minnesota,"31,157","46,464",00.000.0000,10.004.0400,http://www.co.goodhue.mn.us/,Red Wing,1853,780,60
Grant,Minnesota,"7,486","5,989",00-0000-000,10-0001-000,http://www.co.grant.mn.us,Elbow Lake,1868,575,10
Hennepin,Minnesota,"430,682","1,198,778",00-000-00-00-0000,10-027-24-11-0001,http://www.hennepin.us,Minneapolis,1852,607,1976
Houston,Minnesota,"15,858","18,799",R-00.0000.000,R-10.0001.000,http://www.houstoncounty.govoffice2.com/ *Page Cannot be found,Caledonia,1854,569,33
Hubbard,Minnesota,"29,508","20,658",00.00.00000,10.01.00100,http://www.co.hubbard.mn.us,Park Rapids,1883,"1,000",21
Isanti,Minnesota,"23,303","38,204",00.000.0000,10.001.0100,http://www.co.isanti.mn.us,Cambridge,1857,452,85
Itasca,Minnesota,"82,310","45,564",00-000-0000,10-001-1100,http://www.co.itasca.mn.us/,Grand Rapids,1850,"2,928",16
Jackson,Minnesota,"10,097","10,260",00-000-0000,10-001-0100,http://www.co.jackson.mn.us/,Jackson,1857,719,14
Kanabec,Minnesota,"11,290","15,996",00.00000.00,10.00005.00,http://www.kanabeccounty.org,Mora,1858,534,30
Kandiyohi,Minnesota,"28,918","42,410",00-000-0000,10-001-0010,http://www.co.kandiyohi.mn.us/,Willmar,1858,862,49
Kittson,Minnesota,"10,039","4,503",00.0000000,10.0010020,http://www.co.kittson.mn.us/,Hallock,1879,"1,104",4
Koochiching,Minnesota,"57,250","13,206",00-000-00000,10-002-00400,http://www.co.koochiching.mn.us,International Falls,1906,"3,154",4
Lac qui Parle,Minnesota,n/a,"7,027",00-0000-000,10-0001-000,http://www.lqpco.com/,Madison,1863,778,9
Lake,Minnesota,"47,823","10,777",00-0000-00000,13-7640-14040,http://www.co.lake.mn.us/,Two Harbors,1856,"2,991",4
Lake of the Woods,Minnesota,"8,949","3,929",00.00.00.000,10.01.11.000,http://www.co.lake-of-the-woods.mn.us,Baudette,1923,"1,775",2
Le Sueur,Minnesota,"18,953","27,810",R-00.000.0000,R-10.001.2500,http://www.co.le-sueur.mn.us/,Le Center,1853,474,59
Lincoln,Minnesota,"7,286","5,830",00-0000-000,10-0001-000,http://www.co.lincoln.mn.us,Ivanhoe,1873,548,11
Lyon,Minnesota,"16,064","25,487",00-000000-0,10-001001-0,http://www.lyonco.org/,Marshall,1871,722,35
McLeod,Minnesota,"9,652","35,918",00.000.0000,10.001.0100,http://www.co.mcleod.mn.us/,Glencoe,1856,506,71
Mahnomen,Minnesota,n/a,"5,532",00.000.0000,10.001.0100,http://www.co.mahnomen.mn.us/,Mahnomen,1906,583,9
Marshall,Minnesota,"14,758","9,425",00-0000-000,10-0000-001,http://www.co.marshall.mn.us/,Warren,1879,"1,813",5
Martin,Minnesota,"15,247","20,422",000000000,100010225,http://www.co.martin.mn.us/,Fairmont,1857,730,28
Meeker,Minnesota,n/a,"23,119",00-0000000,10-0001000,http://www.co.meeker.mn.us,Litchfield,1856,645,36
Mille Lacs,Minnesota,"20,669","25,833",00-000-0000,10-001-0100,http://www.co.mille-lacs.mn.us/,Milaca,1857,682,38
Morrison,Minnesota,"29,847","32,872",00.0000.000,10.0001.000,http://www.co.morrison.mn.us/,Little Falls,1856,"1,153",29
Mower,Minnesota,"23,380","39,327",00-000-0000,10-000-0010,http://www.co.mower.mn.us,Austin,1855,712,55
